EmployeeID,EventType,EffectiveDate,PreviousValue,NewValue,Salary_EGP,IsTerminated
EMP-11036,HIRE,2019-05-24,,الإسكندرية - سموحة,16136,0
EMP-16757,HIRE,2019-05-24,,فرع المعادي,10620,0
EMP-15584,HIRE,2019-05-24,,الجيزة - الدقي,8385,0
EMP-12048,HIRE,2019-05-26,,الاسكندرية سموحة,7919,0
EMP-11965,PROMOTION,2019-05-27,8253,10805,10805,0
EMP-15430,HIRE,2019-05-27,,الاسكندرية سموحة,18251,0
EMP-15285,HIRE,2019-05-27,,الإسكندرية - سموحة,13980,0
EMP-11408,HIRE,2019-05-27,,الجيزة - الدقي,8815,0
EMP-10596,HIRE,2019-05-27,,الاسكندرية سموحة,12023,0
EMP-11128,HIRE,2019-05-27,,التجمع,13533,0
EMP-16755,PROMOTION,2019-05-28,16985,22855,22855,0
EMP-16862,PROMOTION,2019-05-28,11224,14424,14424,0
EMP-14450,HIRE,2019-05-28,,بورسعيد - الشرق,18982,0
EMP-13574,TRANSFER,2019-05-28,التجمع,الاسكندرية سموحة,13270,0
EMP-11721,HIRE,2019-05-29,,القاهره المعادي,11508,0
EMP-13984,HIRE,2019-05-29,,القاهره المعادي,7755,0
EMP-16644,HIRE,2019-05-29,,سموحة,15077,0
EMP-11963,PROMOTION,2019-05-30,8913,13781,13781,0
EMP-10840,HIRE,2019-05-30,,بورسعيد,14285,0
EMP-13030,HIRE,2019-05-30,,الإسكندرية - سموحة,19140,0
EMP-14002,HIRE,2019-05-30,,الإسكندرية - سموحة,10230,0
EMP-16970,HIRE,2019-05-31,,سموحة,19151,0
EMP-11978,PROMOTION,2019-05-31,18121,23347,23347,0
EMP-14526,HIRE,2019-06-01,,بورسعيد - الشرق,8035,0
EMP-13767,TERMINATION,2019-06-01,ACTIVE,Resignation,22487,1
EMP-10738,HIRE,2019-06-02,,فرع المعادي,16927,0
EMP-14853,HIRE,2019-06-02,,القاهرة - المعادي,13569,0
EMP-13940,HIRE,2019-06-02,,القاهرة - التجمع الخامس,13162,0
EMP-11519,TRANSFER,2019-06-03,بورسعيد - الشرق,فرع المعادي,11367,0
EMP-12707,HIRE,2019-06-03,,القاهرة - المعادي,17687,0
EMP-16784,HIRE,2019-06-03,,القاهره المعادي,14817,0
EMP-14070,HIRE,2019-06-03,,بورسعيد,18268,0
EMP-15923,HIRE,2019-06-04,,التجمع,15418,0
EMP-12214,TRANSFER,2019-06-04,سموحة,بورسعيد - الشرق,15331,0
EMP-10776,HIRE,2019-06-04,,الدقي,18514,0
EMP-15130,HIRE,2019-06-04,,سموحة,15298,0
EMP-16046,HIRE,2019-06-05,,الدقي,12185,0
EMP-15594,HIRE,2019-06-05,,الإسكندرية - سموحة,10242,0
EMP-15921,PROMOTION,2019-06-05,9726,15101,15101,0
EMP-16605,TERMINATION,2019-06-05,ACTIVE,Relocation,18188,1
EMP-15823,HIRE,2019-06-06,,الاسكندرية سموحة,14877,0
EMP-15392,TRANSFER,2019-06-06,فرع المعادي,التجمع,17282,0
EMP-11538,HIRE,2019-06-06,,القاهرة - التجمع الخامس,17936,0
EMP-12785,HIRE,2019-06-07,,القاهرة - التجمع الخامس,8505,0
EMP-14214,PROMOTION,2019-06-07,7620,12119,12119,0
EMP-13157,HIRE,2019-06-07,,سموحة,8212,0
EMP-14943,HIRE,2019-06-07,,الجيزة - الدقي,19351,0
EMP-14807,HIRE,2019-06-07,,سموحة,17398,0
EMP-14214,PROMOTION,2019-06-07,7620,12119,12119,0
EMP-12783,HIRE,2019-06-08,,الإسكندرية - سموحة,14180,0
EMP-13955,TRANSFER,2019-06-08,فرع المعادي,سموحة,13070,0
EMP-16026,TRANSFER,2019-06-08,فرع المعادي,الإسكندرية - سموحة,15933,0
EMP-12845,TRANSFER,2019-06-08,الدقي,الاسكندرية سموحة,9772,0
EMP-16827,HIRE,2019-06-08,,القاهرة - المعادي,7279,0
EMP-15108,HIRE,2019-06-08,,الدقي,17624,0
EMP-16133,TRANSFER,2019-06-08,الاسكندرية سموحة,الاسكندرية سموحة,7177,0
EMP-14060,HIRE,2019-06-08,,الإسكندرية - سموحة,14213,0
EMP-16348,HIRE,2019-06-09,,الجيزة - الدقي,13466,0
EMP-12119,HIRE,2019-06-09,,الاسكندرية سموحة,18640,0
EMP-12768,PROMOTION,2019-06-09,15049,21463,21463,0
EMP-12338,TRANSFER,2019-06-10,بورسعيد,بورسعيد,13160,0
EMP-10209,TRANSFER,2019-06-10,الإسكندرية - سموحة,الاسكندرية سموحة,19198,0
EMP-14162,HIRE,2019-06-10,,الإسكندرية - سموحة,8596,0
EMP-15985,TRANSFER,2019-06-10,الجيزة - الدقي,القاهرة - التجمع الخامس,17076,0
EMP-13018,HIRE,2019-06-10,,الجيزة - الدقي,16217,0
EMP-14940,HIRE,2019-06-10,,القاهره المعادي,19648,0
EMP-12130,PROMOTION,2019-06-11,9423,14376,14376,0
EMP-14698,TRANSFER,2019-06-11,الدقي,فرع المعادي,11887,0
EMP-11810,TRANSFER,2019-06-11,بورسعيد - الشرق,بورسعيد,15990,0
EMP-14529,HIRE,2019-06-11,,الاسكندرية سموحة,17849,0
EMP-14228,HIRE,2019-06-11,,القاهرة - التجمع الخامس,16922,0
EMP-11828,TRANSFER,2019-06-12,بورسعيد - الشرق,التجمع,16372,0
EMP-10591,HIRE,2019-06-12,,الإسكندرية - سموحة,11685,0
EMP-13288,HIRE,2019-06-13,,بورسعيد - الشرق,17993,0
EMP-11044,HIRE,2019-06-13,,القاهره المعادي,12604,0
EMP-15966,HIRE,2019-06-13,,القاهرة - المعادي,11184,0
EMP-14337,PROMOTION,2019-06-14,11922,15477,15477,0
EMP-10442,HIRE,2019-06-14,,القاهرة - المعادي,19297,0
EMP-14634,HIRE,2019-06-14,,القاهرة - المعادي,18074,0
EMP-10909,TERMINATION,2019-06-14,ACTIVE,Relocation,20466,1
EMP-12138,TRANSFER,2019-06-14,سموحة,الجيزة - الدقي,11322,0
EMP-15697,TERMINATION,2019-06-15,ACTIVE,NULL,21695,1
EMP-11975,PROMOTION,2019-06-15,15702,20479,20479,0
EMP-15170,HIRE,2019-06-16,,بورسعيد - الشرق,12283,0
EMP-12954,TRANSFER,2019-06-16,التجمع,فرع المعادي,13932,0
EMP-15063,PROMOTION,2019-06-16,22290,26807,26807,0
EMP-15875,TRANSFER,2019-06-17,القاهره المعادي,القاهرة - التجمع الخامس,13879,0
EMP-15734,TRANSFER,2019-06-17,الاسكندرية سموحة,الإسكندرية - سموحة,14585,0
EMP-13640,TRANSFER,2019-06-18,القاهرة - التجمع الخامس,الاسكندرية سموحة,16898,0
EMP-15639,HIRE,2019-06-18,,التجمع,11738,0
EMP-13278,HIRE,2019-06-18,,بورسعيد,19539,0
EMP-15372,HIRE,2019-06-18,,الاسكندرية سموحة,15111,0
EMP-11888,HIRE,2019-06-19,,القاهرة - المعادي,14839,0
EMP-15212,HIRE,2019-06-20,,القاهره المعادي,18535,0
EMP-15564,HIRE,2019-06-20,,بورسعيد,12579,0
EMP-10440,HIRE,2019-06-20,,التجمع,17480,0
EMP-16568,TRANSFER,2019-06-21,فرع المعادي,فرع المعادي,17342,0
EMP-13749,PROMOTION,2019-06-21,11722,18676,18676,0
EMP-16299,PROMOTION,2019-06-21,19747,26587,26587,0
EMP-16248,TRANSFER,2019-06-21,الإسكندرية - سموحة,التجمع,25990,0
EMP-11631,HIRE,2019-06-21,,الاسكندرية سموحة,12113,0
EMP-16519,TRANSFER,2019-06-22,التجمع,الجيزة - الدقي,15175,0
EMP-16147,HIRE,2019-06-22,,القاهرة - التجمع الخامس,10080,0
EMP-12390,TERMINATION,2019-06-23,ACTIVE,Resignation,8748,1
EMP-10116,TRANSFER,2019-06-23,القاهرة - المعادي,التجمع,14568,0
EMP-16971,TRANSFER,2019-06-23,الجيزة - الدقي,بورسعيد,17120,0
EMP-10651,TRANSFER,2019-06-24,القاهرة - المعادي,الاسكندرية سموحة,13823,0
EMP-14739,TRANSFER,2019-06-24,بورسعيد - الشرق,سموحة,16480,0
EMP-10955,HIRE,2019-06-24,,الجيزة - الدقي,19709,0
EMP-12209,HIRE,2019-06-24,,بورسعيد,9791,0
EMP-16368,HIRE,2019-06-24,,القاهرة - المعادي,14016,0
EMP-12447,TRANSFER,2019-06-24,الجيزة - الدقي,سموحة,19540,0
EMP-16531,PROMOTION,2019-06-24,17234,24462,24462,0
EMP-10908,HIRE,2019-06-25,,سموحة,18013,0
EMP-13372,TRANSFER,2019-06-25,القاهرة - المعادي,القاهره المعادي,13724,0
EMP-11297,HIRE,2019-06-26,,الدقي,12902,0
EMP-16128,HIRE,2019-06-26,,القاهرة - المعادي,14628,0
EMP-11150,HIRE,2019-06-26,,القاهرة - التجمع الخامس,11573,0
EMP-11150,HIRE,2019-06-26,,القاهرة - التجمع الخامس,11573,0
EMP-11930,HIRE,2019-06-26,,التجمع,10618,0
EMP-15919,HIRE,2019-06-26,,القاهره المعادي,18354,0
EMP-15096,HIRE,2019-06-27,,الجيزة - الدقي,16516,0
EMP-11516,HIRE,2019-06-27,,بورسعيد,11898,0
EMP-11680,PROMOTION,2019-06-27,13411,17448,17448,0
EMP-15069,PROMOTION,2019-06-27,14125,20164,20164,0
EMP-10082,TRANSFER,2019-06-27,الاسكندرية سموحة,فرع المعادي,10853,0
EMP-15598,TERMINATION,2019-06-27,ACTIVE,NULL,16417,1
EMP-16209,PROMOTION,2019-06-27,18558,24190,24190,0
EMP-12960,HIRE,2019-06-27,,بورسعيد - الشرق,11734,0
EMP-13245,HIRE,2019-06-28,,فرع المعادي,17186,0
EMP-15542,HIRE,2019-06-28,,القاهرة - المعادي,17581,0
EMP-13489,HIRE,2019-06-28,,القاهرة - التجمع الخامس,15337,0
EMP-11706,TERMINATION,2019-06-28,ACTIVE,NULL,15463,1
EMP-10998,HIRE,2019-06-28,,الاسكندرية سموحة,17073,0
EMP-15131,TRANSFER,2019-06-28,بورسعيد - الشرق,القاهرة - التجمع الخامس,17513,0
EMP-12559,TRANSFER,2019-06-29,الاسكندرية سموحة,التجمع,13378,0
EMP-11123,HIRE,2019-06-30,,سموحة,15084,0
EMP-16977,TRANSFER,2019-06-30,الدقي,بورسعيد - الشرق,11907,0
EMP-12279,TRANSFER,2019-06-30,بورسعيد - الشرق,القاهره المعادي,10758,0
EMP-11847,TERMINATION,2019-06-30,ACTIVE,Relocation,11225,1
EMP-13401,HIRE,2019-06-30,,فرع المعادي,8925,0
EMP-15819,TERMINATION,2019-07-01,ACTIVE,Fired,11936,1
EMP-11974,HIRE,2019-07-01,,الإسكندرية - سموحة,10943,0
EMP-14721,HIRE,2019-07-02,,سموحة,9025,0
EMP-11574,HIRE,2019-07-02,,الاسكندرية سموحة,11367,0
EMP-10710,PROMOTION,2019-07-02,19780,23433,23433,0
EMP-14973,TRANSFER,2019-07-02,التجمع,بورسعيد,12542,0
EMP-12595,TRANSFER,2019-07-03,الإسكندرية - سموحة,سموحة,11075,0
EMP-16758,HIRE,2019-07-04,,الجيزة - الدقي,19658,0
EMP-10145,HIRE,2019-07-05,,القاهرة - المعادي,11598,0
EMP-15679,HIRE,2019-07-05,,الاسكندرية سموحة,10293,0
EMP-11928,HIRE,2019-07-05,,سموحة,18709,0
EMP-13914,HIRE,2019-07-06,,القاهره المعادي,17142,0
EMP-12351,HIRE,2019-07-06,,فرع المعادي,10834,0
EMP-10891,PROMOTION,2019-07-06,12694,15935,15935,0
EMP-12099,HIRE,2019-07-06,,التجمع,10767,0
EMP-15864,HIRE,2019-07-07,,سموحة,8696,0
EMP-11729,TERMINATION,2019-07-07,ACTIVE,Resignation,9319,1
EMP-14240,TRANSFER,2019-07-07,بورسعيد,بورسعيد - الشرق,15212,0
EMP-11164,TRANSFER,2019-07-07,بورسعيد - الشرق,الجيزة - الدقي,19479,0
EMP-11362,PROMOTION,2019-07-08,22171,27831,27831,0
EMP-15669,HIRE,2019-07-08,,القاهرة - المعادي,18740,0
EMP-13642,HIRE,2019-07-08,,بورسعيد - الشرق,17271,0
EMP-15489,TRANSFER,2019-07-08,القاهرة - التجمع الخامس,الإسكندرية - سموحة,16910,0
EMP-10325,HIRE,2019-07-08,,فرع المعادي,15078,0
EMP-12789,HIRE,2019-07-09,,فرع المعادي,11911,0
EMP-10208,HIRE,2019-07-09,,الجيزة - الدقي,11609,0
EMP-12036,HIRE,2019-07-09,,بورسعيد,15110,0
EMP-14869,HIRE,2019-07-09,,سموحة,8733,0
EMP-13429,TRANSFER,2019-07-09,التجمع,الإسكندرية - سموحة,13863,0
EMP-16224,TRANSFER,2019-07-09,الدقي,القاهرة - التجمع الخامس,16930,0
EMP-15082,HIRE,2019-07-10,,الدقي,15110,0
EMP-14996,TRANSFER,2019-07-10,بورسعيد - الشرق,سموحة,7303,0
EMP-10235,HIRE,2019-07-10,,القاهرة - المعادي,17252,0
EMP-10822,HIRE,2019-07-11,,الجيزة - الدقي,16599,0
EMP-15026,TRANSFER,2019-07-11,الجيزة - الدقي,القاهرة - المعادي,11324,0
EMP-16441,HIRE,2019-07-11,,بورسعيد - الشرق,11703,0
EMP-12739,PROMOTION,2019-07-11,9996,17706,17706,0
EMP-12107,HIRE,2019-07-11,,فرع المعادي,9471,0
EMP-12289,TRANSFER,2019-07-12,بورسعيد,الاسكندرية سموحة,7823,0
EMP-14270,HIRE,2019-07-13,,الدقي,15288,0
EMP-11184,HIRE,2019-07-13,,الإسكندرية - سموحة,17661,0
EMP-13966,HIRE,2019-07-13,,القاهرة - المعادي,17197,0
EMP-11156,HIRE,2019-07-13,,سموحة,19055,0
EMP-16846,HIRE,2019-07-14,,التجمع,14865,0
EMP-12057,HIRE,2019-07-14,,الدقي,12258,0
EMP-14925,PROMOTION,2019-07-15,9452,15374,15374,0
EMP-16369,HIRE,2019-07-15,,القاهرة - التجمع الخامس,15051,0
EMP-14061,PROMOTION,2019-07-15,18166,25485,25485,0
EMP-12043,HIRE,2019-07-15,,التجمع,9977,0
EMP-10081,HIRE,2019-07-16,,القاهرة - المعادي,14117,0
EMP-13744,PROMOTION,2019-07-16,18695,25805,25805,0
EMP-13180,HIRE,2019-07-16,,فرع المعادي,9805,0
EMP-16306,HIRE,2019-07-16,,بورسعيد,7324,0
EMP-13881,HIRE,2019-07-16,,بورسعيد,15925,0
EMP-13724,HIRE,2019-07-16,,سموحة,11483,0
EMP-11377,HIRE,2019-07-17,,القاهرة - التجمع الخامس,9623,0
EMP-10303,HIRE,2019-07-17,,القاهرة - المعادي,12695,0
EMP-16689,TRANSFER,2019-07-18,القاهرة - المعادي,القاهره المعادي,19920,0
EMP-12246,HIRE,2019-07-18,,فرع المعادي,7022,0
EMP-10431,PROMOTION,2019-07-18,11071,15816,15816,0
EMP-12942,PROMOTION,2019-07-18,10941,14690,14690,0
EMP-10347,HIRE,2019-07-19,,الدقي,11038,0
EMP-14169,HIRE,2019-07-19,,سموحة,8487,0
EMP-14002,TRANSFER,2019-07-19,الإسكندرية - سموحة,الاسكندرية سموحة,10230,0
EMP-12966,HIRE,2019-07-20,,فرع المعادي,10968,0
EMP-13728,TRANSFER,2019-07-20,فرع المعادي,الجيزة - الدقي,18992,0
EMP-10526,HIRE,2019-07-20,,القاهرة - التجمع الخامس,14979,0
EMP-15491,HIRE,2019-07-21,,القاهره المعادي,12535,0
EMP-11943,HIRE,2019-07-21,,الإسكندرية - سموحة,15784,0
EMP-15407,PROMOTION,2019-07-21,17339,21524,21524,0
EMP-15019,HIRE,2019-07-22,,الإسكندرية - سموحة,13135,0
EMP-12734,HIRE,2019-07-22,,فرع المعادي,17870,0
EMP-12237,HIRE,2019-07-22,,سموحة,15876,0
EMP-10454,HIRE,2019-07-23,,بورسعيد,9917,0
EMP-13535,PROMOTION,2019-07-23,12200,18835,18835,0
EMP-13318,PROMOTION,2019-07-24,22652,25255,25255,0
EMP-14118,HIRE,2019-07-24,,القاهرة - المعادي,10391,0
EMP-10202,HIRE,2019-07-24,,الدقي,15115,0
EMP-16150,HIRE,2019-07-24,,سموحة,14123,0
EMP-10491,TRANSFER,2019-07-24,بورسعيد - الشرق,الجيزة - الدقي,11140,0
EMP-15100,PROMOTION,2019-07-24,15299,21554,21554,0
EMP-16180,HIRE,2019-07-25,,الجيزة - الدقي,17177,0
EMP-13005,PROMOTION,2019-07-25,12907,15102,15102,0
EMP-12456,PROMOTION,2019-07-25,17382,19455,19455,0
EMP-13717,HIRE,2019-07-25,,بورسعيد,15586,0
EMP-12175,HIRE,2019-07-26,,الاسكندرية سموحة,13221,0
EMP-16096,HIRE,2019-07-26,,القاهرة - التجمع الخامس,7886,0
EMP-11786,PROMOTION,2019-07-26,18840,25364,25364,0
EMP-12175,HIRE,2019-07-26,,الاسكندرية سموحة,13221,0
EMP-13364,HIRE,2019-07-27,,بورسعيد - الشرق,18232,0
EMP-14633,TRANSFER,2019-07-27,القاهره المعادي,الدقي,7496,0
EMP-14361,PROMOTION,2019-07-27,12292,17609,17609,0
EMP-11042,TERMINATION,2019-07-27,ACTIVE,Fired,7064,1
EMP-10947,TRANSFER,2019-07-27,بورسعيد,بورسعيد - الشرق,18984,0
EMP-16197,HIRE,2019-07-27,,القاهره المعادي,12409,0
EMP-11211,TRANSFER,2019-07-27,بورسعيد,الإسكندرية - سموحة,16382,0
EMP-16757,TRANSFER,2019-07-27,فرع المعادي,سموحة,10620,0
EMP-15636,HIRE,2019-07-28,,الجيزة - الدقي,16255,0
EMP-10327,HIRE,2019-07-28,,بورسعيد,18835,0
EMP-11570,HIRE,2019-07-28,,القاهرة - المعادي,9093,0
EMP-13563,PROMOTION,2019-07-28,19794,24047,24047,0
EMP-14976,HIRE,2019-07-28,,سموحة,16054,0
EMP-13286,HIRE,2019-07-28,,الإسكندرية - سموحة,15222,0
EMP-16943,TRANSFER,2019-07-29,القاهرة - التجمع الخامس,فرع المعادي,21288,0
EMP-14428,PROMOTION,2019-07-29,8534,12297,12297,0
EMP-12897,HIRE,2019-07-29,,الدقي,7763,0
EMP-15275,HIRE,2019-07-29,,سموحة,16049,0
EMP-15089,HIRE,2019-07-29,,فرع المعادي,16411,0
EMP-10317,HIRE,2019-07-30,,فرع المعادي,18881,0
EMP-14014,HIRE,2019-07-30,,الإسكندرية - سموحة,14138,0
EMP-12554,HIRE,2019-07-30,,الدقي,12664,0
EMP-14881,HIRE,2019-07-31,,فرع المعادي,7139,0
EMP-10527,TERMINATION,2019-07-31,ACTIVE,Relocation,16336,1
EMP-12048,TRANSFER,2019-07-31,الاسكندرية سموحة,الإسكندرية - سموحة,7919,0
EMP-13650,HIRE,2019-07-31,,الجيزة - الدقي,12696,0
EMP-14881,HIRE,2019-07-31,,فرع المعادي,7139,0
EMP-16646,HIRE,2019-08-01,,الإسكندرية - سموحة,16291,0
EMP-16571,PROMOTION,2019-08-01,12548,14800,14800,0
EMP-10670,HIRE,2019-08-01,,فرع المعادي,13458,0
EMP-10738,TERMINATION,2019-08-01,ACTIVE,Relocation,16927,1
EMP-13037,HIRE,2019-08-01,,القاهرة - التجمع الخامس,17934,0
EMP-15511,HIRE,2019-08-01,,فرع المعادي,14527,0
EMP-13536,PROMOTION,2019-08-01,19013,23946,23946,0
EMP-10484,HIRE,2019-08-01,,القاهره المعادي,19816,0
EMP-14980,TRANSFER,2019-08-02,الإسكندرية - سموحة,الدقي,17462,0
EMP-12210,HIRE,2019-08-02,,القاهرة - المعادي,12152,0
EMP-13369,PROMOTION,2019-08-03,19268,21759,21759,0
EMP-16201,HIRE,2019-08-03,,سموحة,10364,0
EMP-13259,HIRE,2019-08-03,,القاهره المعادي,15020,0
EMP-14636,HIRE,2019-08-03,,الاسكندرية سموحة,16562,0
EMP-13718,HIRE,2019-08-03,,بورسعيد,12520,0
EMP-10247,HIRE,2019-08-03,,الإسكندرية - سموحة,14780,0
EMP-14007,HIRE,2019-08-03,,فرع المعادي,16531,0
EMP-11771,TERMINATION,2019-08-03,ACTIVE,Fired,7501,1
EMP-11459,HIRE,2019-08-04,,القاهره المعادي,18659,0
EMP-14592,HIRE,2019-08-04,,التجمع,17226,0
EMP-16464,HIRE,2019-08-04,,القاهره المعادي,19804,0
EMP-10495,HIRE,2019-08-04,,الإسكندرية - سموحة,12403,0
EMP-15098,HIRE,2019-08-04,,بورسعيد,18126,0
EMP-16263,TRANSFER,2019-08-05,بورسعيد - الشرق,الدقي,17795,0
EMP-16917,HIRE,2019-08-05,,القاهرة - المعادي,12019,0
EMP-11646,PROMOTION,2019-08-05,17410,21614,21614,0
EMP-15593,HIRE,2019-08-05,,فرع المعادي,10451,0
EMP-10547,TRANSFER,2019-08-05,التجمع,التجمع,16670,0
EMP-12082,TRANSFER,2019-08-05,الجيزة - الدقي,بورسعيد - الشرق,14418,0
EMP-13099,HIRE,2019-08-05,,القاهرة - التجمع الخامس,19863,0
EMP-15751,TERMINATION,2019-08-06,ACTIVE,NULL,8766,1
EMP-10252,TRANSFER,2019-08-06,القاهرة - التجمع الخامس,التجمع,19820,0
EMP-13837,TERMINATION,2019-08-06,ACTIVE,Resignation,16965,1
EMP-13749,TRANSFER,2019-08-06,بورسعيد,فرع المعادي,18676,0
EMP-11188,HIRE,2019-08-06,,بورسعيد - الشرق,17824,0
EMP-15053,HIRE,2019-08-06,,القاهرة - التجمع الخامس,12736,0
EMP-16893,HIRE,2019-08-07,,سموحة,13046,0
EMP-12563,HIRE,2019-08-07,,القاهرة - التجمع الخامس,9269,0
EMP-10285,HIRE,2019-08-07,,بورسعيد,9482,0
EMP-13613,TRANSFER,2019-08-07,سموحة,بورسعيد,18855,0
EMP-12773,PROMOTION,2019-08-07,12583,16377,16377,0
EMP-11297,PROMOTION,2019-08-07,12902,19441,19441,0
EMP-15245,HIRE,2019-08-08,,بورسعيد - الشرق,8684,0
EMP-15521,TRANSFER,2019-08-08,سموحة,الجيزة - الدقي,10090,0
EMP-17000,HIRE,2019-08-08,,الدقي,12173,0
EMP-12588,HIRE,2019-08-09,,الإسكندرية - سموحة,13051,0
EMP-12072,TRANSFER,2019-08-09,القاهرة - المعادي,فرع المعادي,14149,0
EMP-16734,TRANSFER,2019-08-10,الاسكندرية سموحة,الاسكندرية سموحة,11409,0
EMP-16348,PROMOTION,2019-08-11,13466,16878,16878,0
EMP-13668,TRANSFER,2019-08-11,فرع المعادي,سموحة,15207,0
EMP-10682,HIRE,2019-08-12,,التجمع,19378,0
EMP-16133,TERMINATION,2019-08-12,ACTIVE,NULL,7177,1
EMP-13747,PROMOTION,2019-08-13,12375,19157,19157,0
EMP-14419,HIRE,2019-08-13,,الاسكندرية سموحة,17087,0
EMP-14942,HIRE,2019-08-13,,الإسكندرية - سموحة,13725,0
EMP-15505,HIRE,2019-08-13,,بورسعيد - الشرق,10072,0
EMP-11679,TRANSFER,2019-08-13,سموحة,الجيزة - الدقي,9989,0
EMP-14490,HIRE,2019-08-13,,بورسعيد - الشرق,9090,0
EMP-11985,HIRE,2019-08-14,,القاهره المعادي,16078,0
EMP-16489,TERMINATION,2019-08-14,ACTIVE,NULL,18743,1
EMP-13157,TRANSFER,2019-08-14,سموحة,الجيزة - الدقي,8212,0
EMP-10925,TRANSFER,2019-08-15,التجمع,الإسكندرية - سموحة,15394,0
EMP-10655,HIRE,2019-08-15,,بورسعيد - الشرق,7574,0
EMP-16908,TERMINATION,2019-08-15,ACTIVE,Resignation,15947,1
EMP-13951,HIRE,2019-08-15,,التجمع,18074,0
EMP-10528,PROMOTION,2019-08-15,15449,22225,22225,0
EMP-12207,TRANSFER,2019-08-15,بورسعيد - الشرق,القاهرة - التجمع الخامس,17393,0
