EmployeeID,CourseID,CourseName,SkillDomain,CompletionDate,Score,Status,Cost_EGP
EMP-16488,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-03,79,Completed,1500
EMP-13346,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-26,86,Completed,800
EMP-12673,CRS-201,Agile Project Management,Leadership,2025-06-04,81,Completed,1200
EMP-13297,CRS-201,Agile Project Management,Leadership,2023-02-20,84,Completed,1200
EMP-15712,CRS-103,Power BI DAX Masterclass,Tech,2024-08-26,86,Completed,2000
EMP-15712,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-06-10,99,Completed,1500
EMP-12423,CRS-103,Power BI DAX Masterclass,Tech,2023-03-20,76,Completed,2000
EMP-14542,CRS-103,Power BI DAX Masterclass,Tech,2024-07-16,92,Completed,2000
EMP-14542,CRS-302,Modern Data Stack Architecture,Tech,2023-10-10,99,Completed,4000
EMP-11043,CRS-103,Power BI DAX Masterclass,Tech,2025-04-07,96,Completed,2000
EMP-11043,CRS-302,Modern Data Stack Architecture,Tech,2023-01-25,90,Completed,4000
EMP-11572,CRS-102,Python for Data Engineering,Tech,2024-04-11,93,Completed,2500
EMP-11572,CRS-201,Agile Project Management,Leadership,2025-08-29,86,Completed,1200
EMP-13445,CRS-201,Agile Project Management,Leadership,2025-08-02,60,Failed,0
EMP-13445,CRS-201,Agile Project Management,Leadership,2025-08-28,88,Completed,1200
EMP-13445,CRS-301,Cloud Security & Compliance,Compliance,2025-05-05,84,Completed,3000
EMP-15448,CRS-103,Power BI DAX Masterclass,Tech,2026-03-28,79,Completed,2000
EMP-15448,CRS-102,Python for Data Engineering,Tech,2023-01-20,95,Completed,2500
EMP-13106,CRS-102,Python for Data Engineering,Tech,2025-05-08,91,Completed,2500
EMP-15549,CRS-301,Cloud Security & Compliance,Compliance,2024-09-05,60,Failed,0
EMP-15549,CRS-301,Cloud Security & Compliance,Compliance,2024-09-21,79,Completed,3000
EMP-15549,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-11-11,88,Completed,800
EMP-16129,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-11,76,Completed,800
EMP-16129,CRS-302,Modern Data Stack Architecture,Tech,2023-05-11,82,Completed,4000
EMP-11426,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-13,72,Completed,800
EMP-11426,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-09-08,92,Completed,800
EMP-15043,CRS-302,Modern Data Stack Architecture,Tech,2026-05-20,70,Completed,4000
EMP-14663,CRS-201,Agile Project Management,Leadership,2024-04-22,91,Completed,1200
EMP-14663,CRS-103,Power BI DAX Masterclass,Tech,2025-07-20,81,Completed,2000
EMP-14663,CRS-102,Python for Data Engineering,Tech,2023-12-18,97,Completed,2500
EMP-12466,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-09-22,83,Completed,1500
EMP-13327,CRS-302,Modern Data Stack Architecture,Tech,2024-02-27,97,Completed,4000
EMP-14489,CRS-301,Cloud Security & Compliance,Compliance,2025-08-30,89,Completed,3000
EMP-10004,CRS-102,Python for Data Engineering,Tech,2025-10-26,78,Completed,2500
EMP-12490,CRS-201,Agile Project Management,Leadership,2025-12-12,99,Completed,1200
EMP-12490,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-02,84,Completed,1500
EMP-12490,CRS-302,Modern Data Stack Architecture,Tech,2023-07-06,90,Completed,4000
EMP-12490,CRS-102,Python for Data Engineering,Tech,2025-07-23,92,Completed,2500
EMP-12351,CRS-201,Agile Project Management,Leadership,2023-12-25,77,Completed,1200
EMP-12351,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-06-03,82,Completed,800
EMP-11722,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-07-15,92,Completed,800
EMP-13522,CRS-302,Modern Data Stack Architecture,Tech,2023-11-20,98,Completed,4000
EMP-14752,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-03-20,83,Completed,1500
EMP-16759,CRS-103,Power BI DAX Masterclass,Tech,2023-08-04,94,Completed,2000
EMP-16759,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-19,75,Completed,1500
EMP-15364,CRS-201,Agile Project Management,Leadership,2023-05-30,82,Completed,1200
EMP-15364,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-03-28,56,Failed,0
EMP-15364,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-27,78,Completed,1500
EMP-12640,CRS-102,Python for Data Engineering,Tech,2025-08-08,65,Failed,0
EMP-12640,CRS-102,Python for Data Engineering,Tech,2025-09-26,96,Completed,2500
EMP-12640,CRS-103,Power BI DAX Masterclass,Tech,2024-05-11,74,Completed,2000
EMP-12640,CRS-103,Power BI DAX Masterclass,Tech,2024-06-11,80,Completed,2000
EMP-13810,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-05-28,75,Completed,1500
EMP-16514,CRS-201,Agile Project Management,Leadership,2023-06-08,91,Completed,1200
EMP-16514,CRS-102,Python for Data Engineering,Tech,2025-06-21,75,Completed,2500
EMP-13623,CRS-301,Cloud Security & Compliance,Compliance,2025-12-26,84,Completed,3000
EMP-15535,CRS-302,Modern Data Stack Architecture,Tech,2025-03-10,59,Failed,0
EMP-15535,CRS-302,Modern Data Stack Architecture,Tech,2025-03-24,76,Completed,4000
EMP-15535,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-02-11,99,Completed,800
EMP-15535,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-05-03,56,Failed,0
EMP-15535,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-05-18,75,Completed,1500
EMP-11751,CRS-102,Python for Data Engineering,Tech,2023-05-10,100,Completed,2500
EMP-14188,CRS-302,Modern Data Stack Architecture,Tech,2023-12-10,71,Completed,4000
EMP-14188,CRS-302,Modern Data Stack Architecture,Tech,2023-12-30,85,Completed,4000
EMP-14188,CRS-301,Cloud Security & Compliance,Compliance,2024-10-22,90,Completed,3000
EMP-13877,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-20,73,Completed,800
EMP-13877,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-04-09,86,Completed,800
EMP-16029,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-03,70,Completed,1500
EMP-16029,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-05-16,82,Completed,1500
EMP-11391,CRS-302,Modern Data Stack Architecture,Tech,2024-07-24,69,Failed,0
EMP-11391,CRS-302,Modern Data Stack Architecture,Tech,2024-08-20,88,Completed,4000
EMP-15398,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-20,92,Completed,800
EMP-10695,CRS-302,Modern Data Stack Architecture,Tech,2023-07-14,80,Completed,4000
EMP-10695,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-06,80,Completed,800
EMP-10695,CRS-102,Python for Data Engineering,Tech,2024-10-13,72,Completed,2500
EMP-10695,CRS-102,Python for Data Engineering,Tech,2024-12-04,93,Completed,2500
EMP-10695,CRS-103,Power BI DAX Masterclass,Tech,2025-07-08,86,Completed,2000
EMP-12325,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-01-28,70,Completed,800
EMP-12325,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-02-18,84,Completed,800
EMP-14223,CRS-201,Agile Project Management,Leadership,2024-05-13,69,Failed,0
EMP-14223,CRS-201,Agile Project Management,Leadership,2024-06-19,90,Completed,1200
EMP-15439,CRS-102,Python for Data Engineering,Tech,2025-02-08,56,Failed,0
EMP-15439,CRS-102,Python for Data Engineering,Tech,2025-04-09,94,Completed,2500
EMP-15186,CRS-201,Agile Project Management,Leadership,2024-07-23,90,Completed,1200
EMP-15186,CRS-301,Cloud Security & Compliance,Compliance,2023-03-23,95,Completed,3000
EMP-15186,CRS-103,Power BI DAX Masterclass,Tech,2024-08-13,77,Completed,2000
EMP-15186,CRS-102,Python for Data Engineering,Tech,2024-11-09,77,Completed,2500
EMP-15073,CRS-301,Cloud Security & Compliance,Compliance,2024-05-23,89,Completed,3000
EMP-12746,CRS-102,Python for Data Engineering,Tech,2023-01-13,97,Completed,2500
EMP-12746,CRS-201,Agile Project Management,Leadership,2024-01-30,90,Completed,1200
EMP-10766,CRS-102,Python for Data Engineering,Tech,2026-04-28,96,Completed,2500
EMP-10766,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-23,57,Failed,0
EMP-10766,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-23,89,Completed,1500
EMP-10766,CRS-302,Modern Data Stack Architecture,Tech,2024-09-29,93,Completed,4000
EMP-16154,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-05-24,79,Completed,800
EMP-11925,CRS-102,Python for Data Engineering,Tech,2025-01-06,82,Completed,2500
EMP-11925,CRS-103,Power BI DAX Masterclass,Tech,2025-06-22,86,Completed,2000
EMP-11925,CRS-201,Agile Project Management,Leadership,2025-06-06,96,Completed,1200
EMP-11925,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-14,94,Completed,1500
EMP-15512,CRS-302,Modern Data Stack Architecture,Tech,2026-01-05,87,Completed,4000
EMP-15512,CRS-103,Power BI DAX Masterclass,Tech,2024-06-10,84,Completed,2000
EMP-15512,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-08-03,87,Completed,800
EMP-12543,CRS-102,Python for Data Engineering,Tech,2025-08-19,74,Completed,2500
EMP-12543,CRS-102,Python for Data Engineering,Tech,2025-09-02,75,Completed,2500
EMP-16740,CRS-301,Cloud Security & Compliance,Compliance,2025-10-03,99,Completed,3000
EMP-16740,CRS-302,Modern Data Stack Architecture,Tech,2025-03-19,82,Completed,4000
EMP-16740,CRS-103,Power BI DAX Masterclass,Tech,2026-04-19,83,Completed,2000
EMP-11632,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-02,100,Completed,1500
EMP-11632,CRS-201,Agile Project Management,Leadership,2024-12-14,92,Completed,1200
EMP-11632,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-24,90,Completed,800
EMP-11632,CRS-102,Python for Data Engineering,Tech,2025-05-18,77,Completed,2500
EMP-11208,CRS-103,Power BI DAX Masterclass,Tech,2023-10-30,89,Completed,2000
EMP-11208,CRS-301,Cloud Security & Compliance,Compliance,2023-10-29,77,Completed,3000
EMP-11208,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-11-27,73,Completed,1500
EMP-11208,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-21,97,Completed,1500
EMP-10201,CRS-201,Agile Project Management,Leadership,2023-06-14,99,Completed,1200
EMP-10201,CRS-301,Cloud Security & Compliance,Compliance,2025-05-16,96,Completed,3000
EMP-10201,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-09-10,100,Completed,800
EMP-10379,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-07-02,90,Completed,800
EMP-10379,CRS-103,Power BI DAX Masterclass,Tech,2024-12-06,78,Completed,2000
EMP-10379,CRS-201,Agile Project Management,Leadership,2025-03-26,70,Completed,1200
EMP-10379,CRS-201,Agile Project Management,Leadership,2025-05-10,75,Completed,1200
EMP-16896,CRS-302,Modern Data Stack Architecture,Tech,2025-05-05,83,Completed,4000
EMP-13893,CRS-102,Python for Data Engineering,Tech,2025-02-06,55,Failed,0
EMP-13893,CRS-102,Python for Data Engineering,Tech,2025-03-23,80,Completed,2500
EMP-13893,CRS-302,Modern Data Stack Architecture,Tech,2025-10-26,84,Completed,4000
EMP-15008,CRS-102,Python for Data Engineering,Tech,2023-05-01,95,Completed,2500
EMP-16296,CRS-302,Modern Data Stack Architecture,Tech,2025-04-17,90,Completed,4000
EMP-10597,CRS-301,Cloud Security & Compliance,Compliance,2023-12-07,52,Failed,0
EMP-10597,CRS-301,Cloud Security & Compliance,Compliance,2023-12-28,83,Completed,3000
EMP-13731,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-14,85,Completed,1500
EMP-13396,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-28,91,Completed,1500
EMP-13396,CRS-302,Modern Data Stack Architecture,Tech,2023-03-27,76,Completed,4000
EMP-15160,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-12-01,99,Completed,800
EMP-14716,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-11-20,91,Completed,800
EMP-14716,CRS-201,Agile Project Management,Leadership,2024-10-07,100,Completed,1200
EMP-11593,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-04-28,97,Completed,800
EMP-15885,CRS-201,Agile Project Management,Leadership,2025-04-02,70,Completed,1200
EMP-15885,CRS-201,Agile Project Management,Leadership,2025-05-19,83,Completed,1200
EMP-15705,CRS-302,Modern Data Stack Architecture,Tech,2025-08-31,83,Completed,4000
EMP-15705,CRS-102,Python for Data Engineering,Tech,2023-01-07,70,Completed,2500
EMP-15705,CRS-102,Python for Data Engineering,Tech,2023-01-23,100,Completed,2500
EMP-15705,CRS-103,Power BI DAX Masterclass,Tech,2024-10-28,77,Completed,2000
EMP-15705,CRS-201,Agile Project Management,Leadership,2025-03-30,69,Failed,0
EMP-15705,CRS-201,Agile Project Management,Leadership,2025-05-10,90,Completed,1200
EMP-13146,CRS-302,Modern Data Stack Architecture,Tech,2024-08-24,76,Completed,4000
EMP-13146,CRS-301,Cloud Security & Compliance,Compliance,2025-12-01,95,Completed,3000
EMP-13146,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-30,74,Completed,1500
EMP-13146,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-18,84,Completed,1500
EMP-13146,CRS-201,Agile Project Management,Leadership,2026-01-28,75,Completed,1200
EMP-14050,CRS-201,Agile Project Management,Leadership,2024-05-13,75,Completed,1200
EMP-14050,CRS-301,Cloud Security & Compliance,Compliance,2023-07-03,83,Completed,3000
EMP-14050,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-01,99,Completed,800
EMP-14050,CRS-102,Python for Data Engineering,Tech,2025-02-24,77,Completed,2500
EMP-13274,CRS-301,Cloud Security & Compliance,Compliance,2023-10-06,90,Completed,3000
EMP-13274,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-07-05,97,Completed,1500
EMP-11999,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-03,99,Completed,800
EMP-11999,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-02-20,100,Completed,1500
EMP-11209,CRS-102,Python for Data Engineering,Tech,2024-08-18,52,Failed,0
EMP-11209,CRS-102,Python for Data Engineering,Tech,2024-10-08,81,Completed,2500
EMP-11209,CRS-103,Power BI DAX Masterclass,Tech,2023-08-26,68,Failed,0
EMP-11209,CRS-103,Power BI DAX Masterclass,Tech,2023-09-29,87,Completed,2000
EMP-11209,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-27,50,Failed,0
EMP-11209,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-05-14,81,Completed,1500
EMP-15375,CRS-201,Agile Project Management,Leadership,2023-09-16,91,Completed,1200
EMP-15375,CRS-103,Power BI DAX Masterclass,Tech,2024-03-30,53,Failed,0
EMP-15375,CRS-103,Power BI DAX Masterclass,Tech,2024-05-12,85,Completed,2000
EMP-15375,CRS-301,Cloud Security & Compliance,Compliance,2023-10-24,96,Completed,3000
EMP-15634,CRS-102,Python for Data Engineering,Tech,2024-08-03,93,Completed,2500
EMP-15634,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-12,80,Completed,800
EMP-10046,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-03-17,79,Completed,1500
EMP-10046,CRS-103,Power BI DAX Masterclass,Tech,2025-02-10,95,Completed,2000
EMP-10046,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-07,92,Completed,800
EMP-10046,CRS-201,Agile Project Management,Leadership,2024-01-02,93,Completed,1200
EMP-16821,CRS-301,Cloud Security & Compliance,Compliance,2024-11-22,91,Completed,3000
EMP-16821,CRS-102,Python for Data Engineering,Tech,2024-12-14,62,Failed,0
EMP-16821,CRS-102,Python for Data Engineering,Tech,2025-02-12,84,Completed,2500
EMP-16821,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-08-01,92,Completed,1500
EMP-16821,CRS-201,Agile Project Management,Leadership,2025-03-17,74,Completed,1200
EMP-16821,CRS-201,Agile Project Management,Leadership,2025-05-07,100,Completed,1200
EMP-16309,CRS-301,Cloud Security & Compliance,Compliance,2024-09-14,90,Completed,3000
EMP-10874,CRS-301,Cloud Security & Compliance,Compliance,2025-09-15,59,Failed,0
EMP-10874,CRS-301,Cloud Security & Compliance,Compliance,2025-10-12,100,Completed,3000
EMP-13483,CRS-301,Cloud Security & Compliance,Compliance,2023-01-19,93,Completed,3000
EMP-13483,CRS-302,Modern Data Stack Architecture,Tech,2023-07-28,82,Completed,4000
EMP-11793,CRS-302,Modern Data Stack Architecture,Tech,2023-12-11,73,Completed,4000
EMP-11793,CRS-302,Modern Data Stack Architecture,Tech,2024-01-24,80,Completed,4000
EMP-11441,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-30,74,Completed,1500
EMP-11441,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-05-16,73,Completed,800
EMP-11441,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-06-30,84,Completed,800
EMP-11441,CRS-103,Power BI DAX Masterclass,Tech,2026-05-05,90,Completed,2000
EMP-15701,CRS-302,Modern Data Stack Architecture,Tech,2023-07-03,97,Completed,4000
EMP-15701,CRS-301,Cloud Security & Compliance,Compliance,2025-02-21,90,Completed,3000
EMP-14244,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-08-27,73,Completed,1500
EMP-14244,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-22,91,Completed,1500
EMP-13806,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-03-19,85,Completed,800
EMP-10412,CRS-302,Modern Data Stack Architecture,Tech,2024-01-06,85,Completed,4000
EMP-10412,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-06-07,59,Failed,0
EMP-10412,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-11,77,Completed,800
EMP-14567,CRS-302,Modern Data Stack Architecture,Tech,2024-01-14,96,Completed,4000
EMP-14567,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-17,96,Completed,800
EMP-12042,CRS-201,Agile Project Management,Leadership,2026-04-12,92,Completed,1200
EMP-12042,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-09-12,100,Completed,1500
EMP-12042,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-08-29,97,Completed,800
EMP-10995,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-07-04,60,Failed,0
EMP-10995,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-08-23,81,Completed,800
EMP-13740,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-09,72,Completed,1500
EMP-13740,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-07-25,84,Completed,1500
EMP-13740,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-14,75,Completed,800
EMP-11093,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-04-05,98,Completed,1500
EMP-11093,CRS-102,Python for Data Engineering,Tech,2025-12-29,74,Completed,2500
EMP-11093,CRS-102,Python for Data Engineering,Tech,2026-02-25,85,Completed,2500
EMP-11093,CRS-103,Power BI DAX Masterclass,Tech,2025-12-06,89,Completed,2000
EMP-13807,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-04-02,71,Completed,1500
EMP-13807,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-05-05,81,Completed,1500
EMP-15469,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-07-22,93,Completed,800
EMP-15469,CRS-302,Modern Data Stack Architecture,Tech,2023-06-02,78,Completed,4000
EMP-15469,CRS-102,Python for Data Engineering,Tech,2023-12-01,62,Failed,0
EMP-15469,CRS-102,Python for Data Engineering,Tech,2023-12-31,96,Completed,2500
EMP-15469,CRS-103,Power BI DAX Masterclass,Tech,2025-05-21,87,Completed,2000
EMP-14352,CRS-103,Power BI DAX Masterclass,Tech,2024-01-30,88,Completed,2000
EMP-14352,CRS-301,Cloud Security & Compliance,Compliance,2025-11-13,75,Completed,3000
EMP-14579,CRS-302,Modern Data Stack Architecture,Tech,2025-06-07,70,Completed,4000
EMP-14579,CRS-302,Modern Data Stack Architecture,Tech,2025-07-06,77,Completed,4000
EMP-14878,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-08-14,67,Failed,0
EMP-14878,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-07,77,Completed,800
EMP-12600,CRS-103,Power BI DAX Masterclass,Tech,2024-07-13,97,Completed,2000
EMP-16755,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-02-11,82,Completed,1500
EMP-13626,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-14,88,Completed,1500
EMP-13626,CRS-102,Python for Data Engineering,Tech,2025-09-29,86,Completed,2500
EMP-15019,CRS-103,Power BI DAX Masterclass,Tech,2024-07-09,73,Completed,2000
EMP-15019,CRS-103,Power BI DAX Masterclass,Tech,2024-08-02,85,Completed,2000
